Index,x,y,f090w,e_f090w,f187n,e_f187n,f200w,e_f200w,f335m,e_f335m,f444w,e_f444w,f470n,e_f470n,f090w-f444w,e_f090w-f444w,f090w-f187n,e_f090w-f187n,δ_f090w-f187n,e_δ_f090w-f187n,f187n-f200w,e_f187n-f200w,δ_f187n-f200w,e_δ_f187n-f200w,f200w-f335m,e_f200w-f335m,δ_f200w-f335m,e_δ_f200w-f335m,f335m-f444w,e_f335m-f444w,δ_f335m-f444w,e_δ_f335m-f444w,f444w-f470n,e_f444w-f470n,δ_f444w-f470n,e_δ_f444w-f470n,(f090w-f200w)-(f200w-f444w),e_δ_(f090w-f200w)-(f200w-f444w),δ_(f090w-f200w)-(f200w-f444w),RA,DEC
2295.0,7718.631,7041.636,13.481034726688101,0.0627,9.553090909090912,0.033,15.376521276595746,0.0422,10.408389473684212,0.017,11.618625,0.0113,4.20728571428571,0.0215,1.8624097266881012,0.0637101247840561,3.927943817597189,0.07085400482682683,-0.10364201384627236,0.07085400482682683,-5.823430367504834,0.053570887616316384,0.0034892092046705514,0.053570887616316384,4.968131802911534,0.0454954942824012,0.10925038216133309,0.0454954942824012,-1.2102355263157882,0.020412986062798358,-0.009097577519730393,0.020412986062798358,7.4113392857142895,0.0242886804911259,0.04282895413513277,0.0242886804911259,-5.653382826503391,0.08729639167800694,-0.2003056092832054,159.26108965647578,-58.620899669692164
2296.0,7718.855,1195.052,11.063034726688102,0.1593,9.35309090909091,0.0298,15.244521276595748,0.0432,10.755389473684213,0.0202,12.086625,0.0115,4.665285714285714,0.0289,-1.023590273311898,0.15971455788374458,1.7099438175971926,0.1620633518103337,-0.12312169034011733,0.1620633518103337,-5.891430367504839,0.05248123474157215,0.11765313248967324,0.05248123474157215,4.489131802911535,0.0476894118227516,0.0897621092454095,0.0476894118227516,-1.331235526315787,0.0232441390462198,-0.08429355139496564,0.0232441390462198,7.421339285714286,0.031104019032915986,0.003513550850797742,0.031104019032915986,-7.339382826503394,0.17100064327364387,-0.010937115700889066,159.1658913604107,-58.60919305606206
2297.0,7719.802,7370.553,13.7530347266881,0.0769,9.562090909090909,0.0222,15.390521276595745,0.0383,10.47138947368421,0.019,11.791625000000002,0.0098,4.369285714285715,0.018,1.9614097266880979,0.07752193238045604,4.190943817597191,0.08004030234825453,0.08394096881932178,0.08004030234825453,-5.828430367504836,0.044268837798162264,-0.007759657186605651,0.044268837798162264,4.919131802911535,0.04275383023776934,0.04448750586842998,0.04275383023776934,-1.3202355263157912,0.021378493866500512,-0.12066881750114411,0.021378493866500512,7.422339285714287,0.020494877408757533,0.055520646763386416,0.020494877408757533,-5.236382826503389,0.09456970973837237,0.15236262326543049,159.26645174798261,-58.62154613153742
2298.0,7724.067,5820.344,13.5650347266881,0.0723,9.361090909090912,0.0231,15.166521276595745,0.0344,10.254389473684212,0.0194,11.446625,0.013,4.07928571428571,0.0218,2.1184097266881015,0.07345944459359872,4.203943817597189,0.07590059288305989,-0.02265975564030409,0.07590059288305989,-5.805430367504833,0.04143633671066978,0.005330524394913105,0.04143633671066978,4.912131802911533,0.039493290569411914,0.012489813161497665,0.039493290569411914,-1.1922355263157876,0.023352944139872385,0.004839418083894875,0.023352944139872385,7.367339285714289,0.025381883302859932,0.0032034320425431417,0.025381883302859932,-5.32138282650339,0.08810794515819785,-0.03465846249078375,159.24121911668277,-58.61841438405505
2299.0,7727.735,6507.719,16.0310347266881,0.0784,11.131090909090911,0.0225,16.791521276595745,0.0223,11.908389473684212,0.0116,13.080625,0.0067,5.716285714285712,0.0109,2.950409726688102,0.07868576745511223,4.89994381759719,0.08156475954724564,0.03953258352909472,0.08156475954724564,-5.6604303675048335,0.03167869946825469,0.09781479876319832,0.03167869946825469,4.883131802911533,0.02513662666309861,-0.14898203608796567,0.02513662666309861,-1.172235526315788,0.01339589489358587,0.01163465379567441,0.01339589489358587,7.364339285714287,0.012794530081249565,0.014420485241627645,0.012794530081249565,-4.471382826503389,0.08477045475871885,0.2746947645845843,159.25242822901816,-58.619756488193765
2300.0,7733.078,8006.205,16.7500347266881,0.0672,11.92709090909091,0.0343,17.843521276595744,0.0435,12.728389473684212,0.0186,14.120625000000002,0.018,6.898285714285715,0.0083,2.629409726688097,0.06956895859505156,4.822943817597189,0.07544753143741682,0.20706654882551945,0.07544753143741682,-5.916430367504834,0.05539620925659083,-0.1379237253620662,0.05539620925659083,5.115131802911533,0.047309724158992934,0.1341278961344834,0.047309724158992934,-1.3922355263157904,0.025883585532147587,-0.20327071959793552,0.025883585532147587,7.222339285714288,0.01982145302443794,-0.1330646999469618,0.01982145302443794,-4.8163828265033874,0.09286732471650079,0.1382856469269056,159.27685705095283,-58.62270141646698
2301.0,7735.236,6339.753,15.1810347266881,0.061,10.02309090909091,0.0233,15.822521276595747,0.0355,10.847389473684212,0.0167,12.122625000000001,0.0104,4.694285714285714,0.0172,3.058409726688099,0.061880206851625826,5.1579438175971895,0.06529846858847457,0.21525947370973864,0.06529846858847457,-5.799430367504836,0.042463396001733066,-0.04800214639092104,0.042463396001733066,4.975131802911536,0.03923187479588504,-0.0741779011347683,0.03923187479588504,-1.2752355263157895,0.019673586353280887,-0.09307942618404796,0.019673586353280887,7.428339285714287,0.02009975124224178,0.08026596810881692,0.02009975124224178,-4.341382826503393,0.07968475387425125,0.3345146546376343,159.24972131716288,-58.61935740627931
2302.0,7751.299,5007.673,17.8850347266881,0.0318,12.47509090909091,0.0291,16.712521276595744,0.1985,12.658389473684212,0.0289,13.865625,0.0132,6.729285714285714,0.0084,4.019409726688101,0.03443080016496858,5.40994381759719,0.04310510410612646,-0.26481884607176376,0.04310510410612646,-4.2374303675048335,0.20062168377321532,1.4533396657099509,0.20062168377321532,4.054131802911533,0.20059277155470984,-1.148189255856808,0.20059277155470984,-1.2072355263157881,0.03177184288013523,-0.04033156378137792,0.03177184288013523,7.1363392857142856,0.015646085772486357,-0.1953126519340671,0.015646085772486357,-1.674382826503388,0.2828249988950765,2.3770416392763742,159.22808914534534,-58.61655866931992
2303.0,7752.294,6670.44,17.0820347266881,0.0592,12.301090909090911,0.0235,17.922521276595745,0.0322,13.815389473684212,0.1658,14.842625,0.1115,,,2.2394097266881,0.12624139574640325,4.780943817597189,0.06369372025561076,0.4621638898398617,0.06369372025561076,-5.621430367504834,0.0398633917272477,0.18169302102780005,0.0398633917272477,4.107131802911534,0.16889783894413807,-0.8117759245298295,0.16889783894413807,-1.0272355263157884,0.19980462957599357,0.16791901366216977,0.19980462957599357,,,,,-3.92038282650339,0.13420346493291446,1.2877138217353217,159.25517271099812,-58.619873135749
2304.0,7753.084,7434.791,13.1780347266881,0.0702,9.257090909090909,0.0261,15.049521276595748,0.0379,10.092389473684213,0.0251,11.343625000000001,0.0136,3.9152857142857123,0.0267,1.834409726688099,0.07150524456289901,3.920943817597191,0.07489492639691957,-0.08931194833754574,0.07489492639691957,-5.7924303675048385,0.04601760532665732,0.03625656535573274,0.04601760532665732,4.957131802911535,0.045457892604035224,0.10270856939569128,0.045457892604035224,-1.2512355263157886,0.02854767941532201,-0.04965318641387717,0.02854767941532201,7.428339285714289,0.029964145240603812,0.059350495614008736,0.029964145240603812,-5.577382826503394,0.08936341533312164,-0.10611076596362778,159.2676256473608,-58.62139201924113
2305.0,7755.145,1875.357,12.0580347266881,0.088,9.22909090909091,0.0279,15.299521276595748,0.0451,10.649389473684211,0.0173,11.927625,0.0106,4.518285714285712,0.0296,0.13040972668809836,0.08863611002294719,2.828943817597189,0.092316899861293,0.11677489547897402,0.092316899861293,-6.070430367504837,0.05303225433639419,-0.1341871888793129,0.05303225433639419,4.650131802911536,0.048304244119952856,0.06702110680084417,0.048304244119952856,-1.2782355263157896,0.020289159667172024,-0.04960881340050438,0.020289159667172024,7.409339285714289,0.0314407379048266,0.011232877042803402,0.0314407379048266,-6.613382826503395,0.10919880951732029,-0.03482458680067868,159.17710520220183,-58.61025092885222
2306.0,7758.069,626.998,16.0620347266881,0.0937,10.372090909090911,0.053,16.558521276595744,0.0231,11.582389473684211,0.0168,12.809625000000002,0.0072,5.274285714285712,0.0176,3.2524097266880982,0.09397622039643859,5.6899438175971895,0.10765077798139687,0.5994725912564505,0.10765077798139687,-6.186430367504833,0.05781530939119845,-0.44724739972331307,0.05781530939119845,4.976131802911533,0.028563088068344428,-0.10406676982995755,0.028563088068344428,-1.2272355263157912,0.01827785545407338,-0.04815842170317808,0.01827785545407338,7.53533928571429,0.01901578291840754,0.1905810021480292,0.01901578291840754,-4.245382826503386,0.09949246202602487,0.3044503830662739,159.15679646889325,-58.60771961559963
2307.0,7765.163,3170.922,15.3550347266881,0.0801,9.376090909090909,0.0576,16.258521276595747,0.0372,11.171389473684213,0.0123,12.528625,0.0072,5.034285714285714,0.0195,2.8264097266881,0.08042294448725439,5.978943817597191,0.09865987026141886,1.2129943022105802,0.09865987026141886,-6.882430367504838,0.06856821421037593,-1.1163583382820796,0.06856821421037593,5.087131802911534,0.0391807350620174,0.07476136452133009,0.0391807350620174,-1.3572355263157867,0.014252368224263644,-0.17139732844983002,0.014252368224263644,7.494339285714286,0.02078677464158401,0.14230159750522375,0.02078677464158401,-4.633382826503395,0.0961016649179399,0.1932719278570012,159.19823523111617,-58.612763899398225
2308.0,7771.06,6934.06,16.819034726688102,0.0782,11.95409090909091,0.0341,17.614521276595745,0.0308,12.478389473684212,0.0213,13.758625,0.012,6.526285714285715,0.0102,3.0604097266881016,0.07911535881230648,4.864943817597192,0.08531148808923684,-0.07926410239802628,0.08531148808923684,-5.660430367504835,0.04595051686325193,0.090871613884004,0.04595051686325193,5.1361318029115335,0.03744769685841841,0.08650365691991801,0.03744769685841841,-1.2802355263157885,0.024447699278255203,-0.09811116840589373,0.024447699278255203,7.232339285714286,0.015749285698088027,-0.1156998562825331,0.015749285698088027,-4.651382826503388,0.09031345414720887,0.02321502297195366,159.25953842669477,-58.62024027704923
2309.0,7773.414,2077.577,17.0970347266881,0.261,12.67209090909091,0.0678,,,12.911389473684212,0.0517,14.847624999999999,0.0228,7.547285714285712,0.0143,2.2494097266881017,0.2619939693962439,4.424943817597191,0.26966245567375524,0.09854600930103352,0.26966245567375524,,,,,,,,,-1.9362355263157873,0.05650424762794387,-0.7412396974470628,0.05650424762794387,7.300339285714287,0.026913379572249933,-0.061558065590776145,0.026913379572249933,,,,159.18046745424982,-58.610501754707386
2310.0,7775.274,7644.211,13.3120347266881,0.0635,9.20809090909091,0.0273,15.118521276595747,0.0384,10.23338947368421,0.0157,11.415625,0.0122,4.068285714285711,0.0227,1.8964097266881002,0.06466134857857513,4.103943817597191,0.06911975115695947,0.04645719232171075,0.06911975115695947,-5.910430367504837,0.047115284144319876,-0.08565686612162882,0.047115284144319876,4.885131802911536,0.041485539649376624,0.02083686909104454,0.041485539649376624,-1.1822355263157895,0.019882907232092593,0.018362804708874636,0.019882907232092593,7.347339285714289,0.025770719819205673,-0.020590060517789333,0.025770719819205673,-5.509382826503392,0.08444057081758743,-0.07839934759983791,159.27112192073795,-58.62162158833729
2311.0,7775.625,1272.776,12.3960347266881,0.0878,9.326090909090912,0.0229,15.406521276595747,0.0381,10.636389473684213,0.0261,11.973625,0.0115,4.551285714285713,0.023,0.42240972668809995,0.08854992941837955,3.0699438175971885,0.09073725805863873,0.13533278374515545,0.09073725805863873,-6.080430367504835,0.044452446501851844,-0.1626181887404412,0.044452446501851844,4.770131802911534,0.046182464204500825,0.1405285827854046,0.046182464204500825,-1.3372355263157871,0.028521220170252187,-0.1132431777901175,0.028521220170252187,7.422339285714287,0.02571478174124758,0.029222515905941826,0.02571478174124758,-6.4433828265033934,0.10365476351813264,-0.05457080999057329,159.16737534285247,-58.60886779427148
2312.0,7776.494,7787.648,14.4630347266881,0.0742,9.70009090909091,0.0188,15.566521276595747,0.0346,10.598389473684213,0.0137,11.772625,0.0103,4.375285714285715,0.0195,2.6904097266881006,0.07491148109602426,4.76294381759719,0.07654462750578907,0.100597477538658,0.07654462750578907,-5.866430367504837,0.039377658640401665,-0.09177403697689357,0.039377658640401665,4.968131802911534,0.03721357279273249,-0.022584583197507335,0.03721357279273249,-1.1742355263157869,0.017140011668607465,0.013761142635744239,0.017140011668607465,7.397339285714285,0.02205311769342376,0.04297765611691062,0.02205311769342376,-4.897382826503394,0.08947653323637432,0.01764688112352797,159.27346309012546,-58.62189733208204
2313.0,7782.55,6547.113,15.641034726688101,0.075,10.644090909090911,0.0244,16.394521276595746,0.0263,11.374389473684213,0.0126,12.503625000000001,0.0093,5.110285714285714,0.0157,3.1374097266881,0.07557440042765803,4.99694381759719,0.07886925890358042,-0.0059217825470128105,0.07886925890358042,-5.750430367504835,0.03587547909087766,-0.003988615531430817,0.03587547909087766,5.020131802911534,0.029162475889402805,-0.04175635797456323,0.029162475889402805,-1.1292355263157887,0.015660459763365824,0.05166675605300863,0.015660459763365824,7.393339285714287,0.018247739586041884,0.04661590465055632,0.018247739586041884,-4.64438282650339,0.08423105128157905,-0.01982079615688903,159.25328006823688,-58.61937026909601
2314.0,7790.885,4540.812,15.6310347266881,0.0878,11.317090909090911,0.0245,17.200521276595747,0.0203,12.508389473684213,0.0347,14.165625,0.0204,7.247285714285715,0.0136,1.4654097266880992,0.09013878188659974,4.313943817597188,0.09115420999602816,0.584787843545254,0.09115420999602816,-5.883430367504836,0.031817290896617834,-0.03145220536769866,0.031817290896617834,4.692131802911534,0.040201741255821245,-0.10353889169439068,0.040201741255821245,-1.6572355263157874,0.04025232912515747,-0.4497967464831629,0.04025232912515747,6.918339285714286,0.024517748673155128,-0.45695490418222384,0.024517748673155128,-4.604382826503395,0.0946001057081862,1.106671276355109,159.22063890157025,-58.61528896949617
2315.0,7791.454,6954.016,15.4040347266881,0.0741,12.41609090909091,0.0233,15.993521276595747,0.2666,13.14038947368421,0.0267,14.447625,0.0192,7.320285714285715,0.0095,0.9564097266880989,0.0765470443583552,2.9879438175971895,0.07767689489159565,-0.3534620370283301,0.07767689489159565,-3.577430367504837,0.26761623642821075,2.306675804664202,0.26761623642821075,2.853131802911536,0.2679336671640949,-1.8614954166126862,0.2679336671640949,-1.3072355263157895,0.03288662342047295,-0.09171835102318426,0.03288662342047295,7.127339285714285,0.021421717951648975,-0.25665259658406914,0.021421717951648975,-2.1353828265033936,0.38472141869149945,3.9064275352717424,159.25994164809418,-58.62010714504896
2316.0,7794.553,1781.156,13.586034726688101,0.0607,11.010090909090911,0.0477,17.293521276595747,0.0243,12.145389473684213,0.0374,13.910625000000001,0.0121,6.688285714285714,0.0162,-0.32459027331189994,0.06189426467775507,2.5759438175971905,0.07719961139798567,0.21038845999571,0.07719961139798567,-6.283430367504836,0.05353298048866698,-0.3184676514244682,0.05353298048866698,5.148131802911534,0.044601008957197374,0.6374666493591414,0.044601008957197374,-1.765235526315788,0.03930865044745241,-0.5293874579303823,0.03930865044745241,7.222339285714288,0.020220039564748632,-0.18354207392544808,0.020220039564748632,-7.090382826503392,0.07079463256490565,-0.2161583828575182,159.17572358462192,-58.609727768145135
2317.0,7797.663,6541.17,13.1780347266881,0.0662,9.13909090909091,0.0236,14.917521276595746,0.0422,10.04438947368421,0.0237,11.207625000000002,0.0192,3.7992857142857126,0.0297,1.9704097266880982,0.06892807845863687,4.03894381759719,0.07028086510566016,-0.07491512366562603,0.07028086510566016,-5.778430367504836,0.04835080144113436,0.041672264050552243,0.04835080144113436,4.873131802911535,0.04839969008165238,-0.002945482885469808,0.04839969008165238,-1.1632355263157912,0.030501311447214855,0.03618834250054581,0.030501311447214855,7.408339285714289,0.03536566131150385,0.041674437002320985,0.03536566131150385,-5.44938282650339,0.0911743384949954,-0.06648571923014934,159.25324123162693,-58.619230226889066
2318.0,7810.392,7540.667,12.5390347266881,0.0935,9.70309090909091,0.0201,15.612521276595746,0.0439,10.926389473684212,0.0097,12.144625,0.0079,4.796285714285714,0.0148,0.39440972668810126,0.09383314979259728,2.8359438175971903,0.09563608105730807,-0.0773371507461218,0.09563608105730807,-5.909430367504836,0.048282709120346594,0.010149167410625104,0.048282709120346594,4.686131802911534,0.0449588700925635,0.060986770019761494,0.0449588700925635,-1.2182355263157874,0.012509996003196805,0.006201213315735865,0.012509996003196805,7.348339285714285,0.01677647161950331,-0.0452559426151824,0.01677647161950331,-6.541382826503392,0.11251257707474308,-0.13437596667099427,159.26956982467453,-58.621117183974015
2319.0,7811.141,1207.956,11.557034726688102,0.1132,10.033090909090909,0.0295,16.136521276595747,0.0609,11.678389473684211,0.0147,12.939625000000001,0.0077,5.466285714285712,0.0191,-1.3825902733118998,0.11346157940025337,1.5239438175971927,0.11698072490799499,-0.03563977899614201,0.11698072490799499,-6.1034303675048385,0.06766875202041191,-0.07168683685914168,0.06766875202041191,4.458131802911536,0.06264902233874045,0.11592243842877359,0.06264902233874045,-1.2612355263157902,0.016594577427581577,-0.008595822573489231,0.016594577427581577,7.473339285714289,0.02059368835347374,0.049379029097829985,0.02059368835347374,-7.776382826503392,0.14244700769057944,-0.21465323171057005,159.16645715860278,-58.60843652291483
2320.0,7814.742,2945.518,10.0240347266881,0.4003,8.750090909090911,0.0769,15.135521276595746,0.0836,11.213389473684211,0.0587,12.480625000000002,0.0257,5.168285714285714,0.0493,-2.4565902733119014,0.4011241453714797,1.273943817597189,0.407619553014818,0.5325205908741286,0.407619553014818,-6.385430367504835,0.11358948014671076,-0.28589610449319913,0.11358948014671076,3.922131802911535,0.10215013460588293,-0.24907423693910768,0.10215013460588293,-1.2672355263157904,0.06407948189553346,0.002449750558179309,0.06407948189553346,7.3123392857142875,0.05559658262879113,-0.12997327274810733,0.05559658262879113,-7.76638282650339,0.418184767776159,0.4932489727618563,159.19475629102553,-58.611891763509774
2321.0,7815.247,7965.833,15.4950347266881,0.0625,10.990090909090911,0.0337,16.979521276595747,0.0211,12.389389473684213,0.014,13.913625000000001,0.0148,6.859285714285713,0.0092,1.5814097266880989,0.06422842050058525,4.504943817597189,0.07100661940974236,0.6874204292948347,0.07100661940974236,-5.989430367504836,0.03976053319562,-0.1447741094221202,0.03976053319562,4.590131802911534,0.02532212471338059,-0.22400852452244102,0.02532212471338059,-1.5242355263157883,0.02037253052519495,-0.3186377953502715,0.02037253052519495,7.054339285714288,0.017426416728633574,-0.3189727188804259,0.017426416728633574,-4.550382826503393,0.07082167747236717,1.0852926397454263,159.2765140714733,-58.621923977361114
2322.0,7819.057,1685.402,11.7420347266881,0.1151,8.99309090909091,0.0231,14.885521276595746,0.0378,10.254389473684212,0.0256,11.565624999999999,0.0147,4.118285714285712,0.0379,0.1764097266881013,0.11603490854049052,2.7489438175971905,0.11739514470368866,0.0017326450003585236,0.11739514470368866,-5.892430367504836,0.044299548530430874,0.040909297443934456,0.044299548530430874,4.6311318029115345,0.04565303932927139,0.040696942058684016,0.04565303932927139,-1.3112355263157873,0.02952033197645311,-0.08333888450297566,0.02952033197645311,7.447339285714287,0.040650953248355694,0.05001891604178965,0.040650953248355694,-6.463382826503393,0.12775672193665583,0.08528388488858418,159.17425930346153,-58.60932784256686
2323.0,7821.336,1437.389,15.697034726688099,0.094,11.73209090909091,0.0148,17.441521276595747,0.0342,11.975389473684212,0.0364,13.764625,0.015,6.5522857142857145,0.016,1.932409726688098,0.09518928511129811,3.964943817597188,0.09515797391706068,-0.11996717761807574,0.09515797391706068,-5.709430367504837,0.03726499698108132,0.11307081882699954,0.03726499698108132,5.466131802911535,0.04994597080846462,0.5961049140754433,0.04994597080846462,-1.7892355263157889,0.03936953136627359,-0.5892085552843649,0.03936953136627359,7.212339285714286,0.021931712199461308,-0.15497489956206323,0.021931712199461308,-5.421382826503395,0.10677209373239807,-0.013792717582154168,159.17023100028803,-58.608810711783136
2324.0,7829.941,6956.505,17.1120347266881,0.0789,12.67409090909091,0.0398,17.297521276595745,0.1388,13.036389473684212,0.0251,14.295625,0.018,7.227285714285715,0.0103,2.816409726688102,0.08092718949772072,4.437943817597191,0.08836996095959304,-0.32038781725059184,0.08836996095959304,-4.6234303675048345,0.1443934901579708,1.1432728603433056,0.1443934901579708,4.2611318029115335,0.1410512318273045,-0.7496464257521147,0.1410512318273045,-1.2592355263157877,0.030887052303513848,-0.07323861734059767,0.030887052303513848,7.068339285714284,0.020738611332488006,-0.2838692805380356,0.020738611332488006,-3.1873828265033897,0.21232072437706123,1.6457700861854256,159.26012972403208,-58.61978569481606
2325.0,7835.839,6376.221,13.5530347266881,0.0511,9.52009090909091,0.0291,15.272521276595747,0.0319,10.391389473684212,0.014,11.486625000000002,0.013,4.089285714285712,0.024,2.0664097266880983,0.05272769670675934,4.0329438175971895,0.058804931765966705,-0.1540467768383884,0.058804931765966705,-5.752430367504836,0.04317893004695693,0.06161275724689208,0.04317893004695693,4.8811318029115345,0.034836905717930806,-0.010230696260409289,0.034836905717930806,-1.0952355263157898,0.0191049731745428,0.10266471585190651,0.0191049731745428,7.39733928571429,0.027294688127912362,0.03231486621760116,0.027294688127912362,-5.505382826503391,0.06939329938834152,-0.18486803918299266,159.25070114331518,-58.61857703358375
